CustomerID,本次购买日期,上次购买日期,间隔天数
13524.0,2011-09-19,2011-08-30,20.0
13524.0,2011-10-30,2011-09-19,41.0
13525.0,2011-11-25,2011-04-05,234.0
13527.0,2011-05-22,2011-01-17,125.0
13527.0,2011-08-14,2011-05-22,84.0
13527.0,2011-08-26,2011-08-14,12.0
13527.0,2011-09-11,2011-08-26,16.0
13527.0,2011-11-06,2011-09-11,56.0
13529.0,2011-09-22,2011-05-19,126.0
13531.0,2011-05-18,2010-12-08,161.0
13533.0,2011-06-10,2011-03-17,85.0
13534.0,2011-01-07,2010-12-16,22.0
13534.0,2011-01-26,2011-01-07,19.0
13534.0,2011-01-27,2011-01-26,1.0
13534.0,2011-02-08,2011-01-27,12.0
13534.0,2011-03-23,2011-02-08,43.0
13534.0,2011-04-13,2011-03-23,21.0
13534.0,2011-04-21,2011-04-13,8.0
13534.0,2011-05-13,2011-04-21,22.0
13534.0,2011-05-24,2011-05-13,11.0
13534.0,2011-06-06,2011-05-24,13.0
13534.0,2011-07-01,2011-06-06,25.0
13534.0,2011-07-28,2011-07-01,27.0
13534.0,2011-07-29,2011-07-28,1.0
13534.0,2011-08-24,2011-07-29,26.0
13534.0,2011-10-17,2011-08-24,54.0
13534.0,2011-11-07,2011-10-17,21.0
13534.0,2011-12-07,2011-11-07,30.0
13536.0,2011-10-18,2011-09-25,23.0
13536.0,2011-11-13,2011-10-18,26.0
13536.0,2011-11-20,2011-11-13,7.0
13536.0,2011-11-30,2011-11-20,10.0
13536.0,2011-12-04,2011-11-30,4.0
13536.0,2011-12-08,2011-12-04,4.0
13538.0,2011-03-10,2011-01-28,41.0
13538.0,2011-06-09,2011-03-10,91.0
13538.0,2011-07-14,2011-06-09,35.0
13538.0,2011-08-11,2011-07-14,28.0
13538.0,2011-09-06,2011-08-11,26.0
13538.0,2011-10-27,2011-09-06,51.0
13539.0,2011-04-13,2011-02-03,69.0
13539.0,2011-09-15,2011-04-13,155.0
13544.0,2011-10-31,2011-04-13,201.0
13546.0,2011-10-17,2011-05-23,147.0
13546.0,2011-11-27,2011-10-17,41.0
13548.0,2011-09-04,2011-04-10,147.0
13549.0,2011-05-22,2011-04-11,41.0
13549.0,2011-05-31,2011-05-22,9.0
13549.0,2011-07-12,2011-05-31,42.0
13549.0,2011-07-20,2011-07-12,8.0
13549.0,2011-10-06,2011-07-20,78.0
13549.0,2011-11-14,2011-10-06,39.0
13552.0,2011-03-28,2011-01-28,59.0
13552.0,2011-05-18,2011-03-28,51.0
13552.0,2011-06-13,2011-05-18,26.0
13552.0,2011-08-05,2011-06-13,53.0
13552.0,2011-08-08,2011-08-05,3.0
13552.0,2011-09-14,2011-08-08,37.0
13552.0,2011-10-04,2011-09-14,20.0
13555.0,2011-09-27,2011-05-22,128.0
13557.0,2011-11-11,2011-03-04,252.0
13558.0,2011-10-09,2011-10-02,7.0
13558.0,2011-11-16,2011-10-09,38.0
13558.0,2011-12-04,2011-11-16,18.0
13562.0,2011-07-21,2011-04-08,104.0
13562.0,2011-09-19,2011-07-21,60.0
13563.0,2011-09-16,2011-07-22,56.0
13564.0,2010-12-20,2010-12-06,14.0
13564.0,2011-07-18,2010-12-20,210.0
13565.0,2011-11-20,2011-01-09,315.0
13566.0,2011-10-30,2011-09-18,42.0
13569.0,2011-11-22,2010-12-07,350.0
13571.0,2011-04-27,2011-03-31,27.0
13571.0,2011-05-31,2011-04-27,34.0
13571.0,2011-06-08,2011-05-31,8.0
13571.0,2011-07-20,2011-06-08,42.0
13571.0,2011-08-04,2011-07-20,15.0
13571.0,2011-09-08,2011-08-04,35.0
13571.0,2011-10-02,2011-09-08,24.0
13571.0,2011-10-26,2011-10-02,24.0
13571.0,2011-11-01,2011-10-26,6.0
13571.0,2011-11-13,2011-11-01,12.0
13571.0,2011-11-27,2011-11-13,14.0
13573.0,2011-10-20,2011-03-31,203.0
13575.0,2011-07-29,2011-06-16,43.0
13575.0,2011-09-30,2011-07-29,63.0
13575.0,2011-10-12,2011-09-30,12.0
13575.0,2011-11-16,2011-10-12,35.0
13576.0,2011-01-06,2010-12-01,36.0
13576.0,2011-02-02,2011-01-06,27.0
13576.0,2011-02-22,2011-02-02,20.0
13576.0,2011-03-23,2011-02-22,29.0
13576.0,2011-04-20,2011-03-23,28.0
13576.0,2011-05-04,2011-04-20,14.0
13576.0,2011-06-05,2011-05-04,32.0
13576.0,2011-06-16,2011-06-05,11.0
13576.0,2011-07-01,2011-06-16,15.0
13576.0,2011-07-24,2011-07-01,23.0
13576.0,2011-08-18,2011-07-24,25.0
13576.0,2011-09-04,2011-08-18,17.0
13576.0,2011-09-29,2011-09-04,25.0
13576.0,2011-10-19,2011-09-29,20.0
13576.0,2011-11-10,2011-10-19,22.0
13576.0,2011-11-23,2011-11-10,13.0
13576.0,2011-11-29,2011-11-23,6.0
13577.0,2011-07-14,2011-04-12,93.0
13577.0,2011-09-08,2011-07-14,56.0
13577.0,2011-11-14,2011-09-08,67.0
13579.0,2011-11-25,2010-12-05,355.0
13588.0,2011-07-26,2011-03-29,119.0
13588.0,2011-08-11,2011-07-26,16.0
13588.0,2011-09-01,2011-08-11,21.0
13588.0,2011-09-14,2011-09-01,13.0
13588.0,2011-10-21,2011-09-14,37.0
13588.0,2011-11-09,2011-10-21,19.0
13588.0,2011-11-11,2011-11-09,2.0
13588.0,2011-11-24,2011-11-11,13.0
13589.0,2011-11-25,2011-06-13,165.0
13590.0,2011-04-14,2011-02-09,64.0
13590.0,2011-05-24,2011-04-14,40.0
13590.0,2011-07-12,2011-05-24,49.0
13590.0,2011-10-19,2011-07-12,99.0
13590.0,2011-11-28,2011-10-19,40.0
13591.0,2011-05-19,2011-03-18,62.0
13591.0,2011-10-06,2011-05-19,140.0
13592.0,2011-05-10,2011-03-20,51.0
13592.0,2011-05-18,2011-05-10,8.0
13592.0,2011-11-04,2011-05-18,170.0
13593.0,2011-03-20,2011-01-07,72.0
13593.0,2011-03-21,2011-03-20,1.0
13593.0,2011-06-30,2011-03-21,101.0
13593.0,2011-08-23,2011-06-30,54.0
13596.0,2011-12-04,2011-11-27,7.0
13599.0,2011-01-06,2010-12-08,29.0
13599.0,2011-03-01,2011-01-06,54.0
13599.0,2011-04-12,2011-03-01,42.0
13599.0,2011-05-25,2011-04-12,43.0
13599.0,2011-07-06,2011-05-25,42.0
13599.0,2011-09-16,2011-07-06,72.0
13599.0,2011-11-03,2011-09-16,48.0
13599.0,2011-11-07,2011-11-03,4.0
13599.0,2011-11-16,2011-11-07,9.0
13599.0,2011-11-18,2011-11-16,2.0
13599.0,2011-11-22,2011-11-18,4.0
13599.0,2011-11-29,2011-11-22,7.0
13599.0,2011-12-01,2011-11-29,2.0
13599.0,2011-12-08,2011-12-01,7.0
13601.0,2011-10-25,2011-05-12,166.0
13606.0,2011-04-10,2011-02-01,68.0
13606.0,2011-11-10,2011-04-10,214.0
13610.0,2011-04-10,2011-02-27,42.0
13610.0,2011-06-05,2011-04-10,56.0
13610.0,2011-07-17,2011-06-05,42.0
13610.0,2011-08-21,2011-07-17,35.0
13610.0,2011-10-16,2011-08-21,56.0
13610.0,2011-11-27,2011-10-16,42.0
13611.0,2011-06-22,2010-12-15,189.0
13611.0,2011-09-11,2011-06-22,81.0
13614.0,2011-06-28,2011-01-13,166.0
13614.0,2011-09-11,2011-06-28,75.0
13614.0,2011-11-15,2011-09-11,65.0
13617.0,2011-08-18,2011-06-12,67.0
13617.0,2011-10-30,2011-08-18,73.0
13623.0,2011-03-17,2011-02-15,30.0
13623.0,2011-04-03,2011-03-17,17.0
13623.0,2011-05-13,2011-04-03,40.0
13623.0,2011-11-09,2011-05-13,180.0
13627.0,2011-05-19,2010-12-17,153.0
13627.0,2011-06-16,2011-05-19,28.0
13627.0,2011-09-21,2011-06-16,97.0
13627.0,2011-10-11,2011-09-21,20.0
13629.0,2011-02-02,2011-01-05,28.0
13629.0,2011-04-14,2011-02-02,71.0
13629.0,2011-05-13,2011-04-14,29.0
13629.0,2011-06-19,2011-05-13,37.0
13629.0,2011-07-20,2011-06-19,31.0
13629.0,2011-07-26,2011-07-20,6.0
13629.0,2011-09-01,2011-07-26,37.0
13629.0,2011-10-07,2011-09-01,36.0
13629.0,2011-11-09,2011-10-07,33.0
13629.0,2011-11-16,2011-11-09,7.0
13630.0,2011-04-08,2011-02-27,40.0
13630.0,2011-06-08,2011-04-08,61.0
13630.0,2011-06-21,2011-06-08,13.0
13630.0,2011-08-26,2011-06-21,66.0
13630.0,2011-09-25,2011-08-26,30.0
13630.0,2011-12-04,2011-09-25,70.0
13631.0,2011-05-17,2011-03-17,61.0
13631.0,2011-05-22,2011-05-17,5.0
13631.0,2011-06-15,2011-05-22,24.0
13631.0,2011-06-28,2011-06-15,13.0
13631.0,2011-07-19,2011-06-28,21.0
13631.0,2011-09-01,2011-07-19,44.0
13632.0,2011-04-20,2011-04-10,10.0
13632.0,2011-06-19,2011-04-20,60.0
13632.0,2011-10-28,2011-06-19,131.0
13632.0,2011-11-15,2011-10-28,18.0
13634.0,2011-04-11,2011-01-16,85.0
13634.0,2011-08-25,2011-04-11,136.0
13634.0,2011-09-14,2011-08-25,20.0
13634.0,2011-11-06,2011-09-14,53.0
13636.0,2011-03-24,2011-02-27,25.0
13636.0,2011-04-01,2011-03-24,8.0
13636.0,2011-08-09,2011-04-01,130.0
13636.0,2011-11-03,2011-08-09,86.0
13637.0,2011-06-05,2011-04-27,39.0
13637.0,2011-10-18,2011-06-05,135.0
13643.0,2011-09-02,2011-06-07,87.0
13643.0,2011-11-08,2011-09-02,67.0
13644.0,2011-09-27,2011-08-26,32.0
13644.0,2011-10-26,2011-09-27,29.0
13644.0,2011-11-23,2011-10-26,28.0
13647.0,2011-06-17,2011-04-19,59.0
13647.0,2011-09-29,2011-06-17,104.0
13647.0,2011-11-30,2011-09-29,62.0
13649.0,2011-03-28,2010-12-08,110.0
13650.0,2011-05-16,2011-03-17,60.0
13650.0,2011-09-12,2011-05-16,119.0
13650.0,2011-10-04,2011-09-12,22.0
13650.0,2011-11-23,2011-10-04,50.0
13651.0,2011-11-04,2011-10-31,4.0
13652.0,2011-03-28,2010-12-06,112.0
13652.0,2011-10-25,2011-03-28,211.0
13654.0,2011-04-11,2011-03-11,31.0
13654.0,2011-05-22,2011-04-11,41.0
13654.0,2011-07-17,2011-05-22,56.0
13654.0,2011-10-27,2011-07-17,102.0
13655.0,2011-08-17,2011-04-12,127.0
13656.0,2011-06-28,2011-01-06,173.0
13657.0,2011-11-29,2011-05-22,191.0
13658.0,2011-09-15,2011-05-19,119.0
13658.0,2011-11-30,2011-09-15,76.0
13659.0,2011-05-18,2011-01-23,115.0
13662.0,2011-05-11,2011-03-25,47.0
13662.0,2011-09-15,2011-05-11,127.0
13666.0,2011-10-10,2011-02-25,227.0
13668.0,2011-01-09,2010-12-12,28.0
13668.0,2011-02-03,2011-01-09,25.0
13668.0,2011-02-17,2011-02-03,14.0
13668.0,2011-03-16,2011-02-17,27.0
13668.0,2011-03-27,2011-03-16,11.0
13668.0,2011-04-04,2011-03-27,8.0
13668.0,2011-04-11,2011-04-04,7.0
13668.0,2011-04-26,2011-04-11,15.0
13668.0,2011-05-03,2011-04-26,7.0
13668.0,2011-05-22,2011-05-03,19.0
13668.0,2011-06-05,2011-05-22,14.0
13668.0,2011-06-26,2011-06-05,21.0
13668.0,2011-07-21,2011-06-26,25.0
13668.0,2011-07-26,2011-07-21,5.0
13668.0,2011-08-18,2011-07-26,23.0
13668.0,2011-10-13,2011-08-18,56.0
13668.0,2011-11-08,2011-10-13,26.0
13668.0,2011-11-17,2011-11-08,9.0
13668.0,2011-11-29,2011-11-17,12.0
13668.0,2011-12-07,2011-11-29,8.0
13669.0,2011-10-20,2011-07-13,99.0
13672.0,2011-02-11,2011-01-11,31.0
13673.0,2011-11-21,2011-11-07,14.0
13675.0,2011-07-11,2011-02-28,133.0
13680.0,2011-01-06,2011-01-04,2.0
13680.0,2011-10-31,2011-01-06,298.0
13680.0,2011-12-08,2011-10-31,38.0
13681.0,2011-10-02,2011-07-07,87.0
13681.0,2011-11-13,2011-10-02,42.0
13681.0,2011-11-22,2011-11-13,9.0
13685.0,2011-10-17,2011-10-10,7.0
13685.0,2011-10-25,2011-10-17,8.0
13685.0,2011-12-05,2011-10-25,41.0
13685.0,2011-12-06,2011-12-05,1.0
13685.0,2011-12-07,2011-12-06,1.0
13692.0,2011-05-10,2011-04-17,23.0
13692.0,2011-11-15,2011-05-10,189.0
13694.0,2010-12-16,2010-12-01,15.0
13694.0,2011-01-05,2010-12-16,20.0
13694.0,2011-01-13,2011-01-05,8.0
13694.0,2011-01-28,2011-01-13,15.0
13694.0,2011-02-04,2011-01-28,7.0
13694.0,2011-02-22,2011-02-04,18.0
13694.0,2011-02-23,2011-02-22,1.0
13694.0,2011-03-04,2011-02-23,9.0
13694.0,2011-03-22,2011-03-04,18.0
13694.0,2011-03-23,2011-03-22,1.0
13694.0,2011-04-01,2011-03-23,9.0
13694.0,2011-04-13,2011-04-01,12.0
13694.0,2011-04-27,2011-04-13,14.0
13694.0,2011-05-03,2011-04-27,6.0
13694.0,2011-05-05,2011-05-03,2.0
13694.0,2011-05-08,2011-05-05,3.0
13694.0,2011-05-10,2011-05-08,2.0
13694.0,2011-05-25,2011-05-10,15.0
13694.0,2011-05-31,2011-05-25,6.0
13694.0,2011-06-09,2011-05-31,9.0
13694.0,2011-06-16,2011-06-09,7.0
13694.0,2011-06-30,2011-06-16,14.0
13694.0,2011-07-05,2011-06-30,5.0
13694.0,2011-07-21,2011-07-05,16.0
13694.0,2011-08-04,2011-07-21,14.0
13694.0,2011-08-18,2011-08-04,14.0
13694.0,2011-08-24,2011-08-18,6.0
13694.0,2011-09-15,2011-08-24,22.0
13694.0,2011-09-29,2011-09-15,14.0
13694.0,2011-10-25,2011-09-29,26.0
13694.0,2011-10-26,2011-10-25,1.0
13694.0,2011-10-28,2011-10-26,2.0
13694.0,2011-11-14,2011-10-28,17.0
13694.0,2011-12-06,2011-11-14,22.0
13695.0,2011-04-17,2011-03-25,23.0
13695.0,2011-04-26,2011-04-17,9.0
13695.0,2011-05-10,2011-04-26,14.0
13695.0,2011-06-03,2011-05-10,24.0
13695.0,2011-06-22,2011-06-03,19.0
13695.0,2011-07-05,2011-06-22,13.0
13695.0,2011-07-25,2011-07-05,20.0
13695.0,2011-08-03,2011-07-25,9.0
13695.0,2011-08-12,2011-08-03,9.0
13695.0,2011-09-02,2011-08-12,21.0
13695.0,2011-09-19,2011-09-02,17.0
13695.0,2011-10-07,2011-09-19,18.0
13695.0,2011-11-08,2011-10-07,32.0
13700.0,2011-03-13,2011-01-16,56.0
13700.0,2011-04-12,2011-03-13,30.0
13700.0,2011-04-13,2011-04-12,1.0
13700.0,2011-06-16,2011-04-13,64.0
13700.0,2011-09-08,2011-06-16,84.0
13700.0,2011-10-18,2011-09-08,40.0
13700.0,2011-11-13,2011-10-18,26.0
13704.0,2011-09-13,2011-09-12,1.0
13704.0,2011-09-19,2011-09-13,6.0
13704.0,2011-09-21,2011-09-19,2.0
13704.0,2011-09-27,2011-09-21,6.0
13704.0,2011-10-12,2011-09-27,15.0
13704.0,2011-10-24,2011-10-12,12.0
13704.0,2011-11-17,2011-10-24,24.0
13704.0,2011-12-04,2011-11-17,17.0
13705.0,2011-07-18,2010-12-01,229.0
13705.0,2011-12-02,2011-07-18,137.0
13707.0,2011-03-17,2011-01-28,48.0
13709.0,2011-06-24,2011-01-28,147.0
13709.0,2011-08-04,2011-06-24,41.0
13709.0,2011-08-30,2011-08-04,26.0
13709.0,2011-10-05,2011-08-30,36.0
13709.0,2011-10-21,2011-10-05,16.0
13709.0,2011-11-03,2011-10-21,13.0
13709.0,2011-12-06,2011-11-03,33.0
13715.0,2010-12-12,2010-12-02,10.0
13715.0,2011-01-05,2010-12-12,24.0
13715.0,2011-03-03,2011-01-05,57.0
13717.0,2011-04-13,2011-02-14,58.0
13717.0,2011-06-20,2011-04-13,68.0
13717.0,2011-08-03,2011-06-20,44.0
13717.0,2011-10-14,2011-08-03,72.0
13717.0,2011-11-07,2011-10-14,24.0
13718.0,2011-04-07,2011-02-17,49.0
13719.0,2011-05-18,2011-04-19,29.0
13719.0,2011-10-13,2011-05-18,148.0
13719.0,2011-11-06,2011-10-13,24.0
13719.0,2011-11-24,2011-11-06,18.0
13720.0,2011-04-15,2011-03-30,16.0
13720.0,2011-06-14,2011-04-15,60.0
13720.0,2011-08-15,2011-06-14,62.0
13722.0,2011-07-31,2011-03-02,151.0
13725.0,2011-02-07,2011-02-04,3.0
13725.0,2011-02-20,2011-02-07,13.0
13725.0,2011-02-24,2011-02-20,4.0
13725.0,2011-03-20,2011-02-24,24.0
13725.0,2011-04-28,2011-03-20,39.0
13725.0,2011-06-23,2011-04-28,56.0
13725.0,2011-10-21,2011-06-23,120.0
13726.0,2011-11-01,2011-08-31,62.0
13727.0,2011-11-11,2011-11-06,5.0
13728.0,2011-03-30,2011-02-02,56.0
13728.0,2011-05-25,2011-03-30,56.0
13728.0,2011-07-28,2011-05-25,64.0
13728.0,2011-08-24,2011-07-28,27.0
13728.0,2011-11-03,2011-08-24,71.0
13730.0,2011-07-27,2011-07-01,26.0
13731.0,2011-05-04,2011-04-07,27.0
13735.0,2011-06-17,2011-04-19,59.0
13735.0,2011-10-27,2011-06-17,132.0
13735.0,2011-11-15,2011-10-27,19.0
13736.0,2011-12-04,2011-03-24,255.0
13741.0,2011-06-09,2011-05-06,34.0
13741.0,2011-09-29,2011-06-09,112.0
13742.0,2011-02-13,2011-01-23,21.0
13742.0,2011-02-25,2011-02-13,12.0
13742.0,2011-04-15,2011-02-25,49.0
13742.0,2011-05-10,2011-04-15,25.0
13742.0,2011-06-05,2011-05-10,26.0
13742.0,2011-06-08,2011-06-05,3.0
13742.0,2011-06-13,2011-06-08,5.0
13742.0,2011-06-30,2011-06-13,17.0
13742.0,2011-09-11,2011-06-30,73.0
13742.0,2011-11-23,2011-09-11,73.0
13743.0,2011-05-06,2011-03-25,42.0
13743.0,2011-07-07,2011-05-06,62.0
13743.0,2011-08-16,2011-07-07,40.0
13743.0,2011-08-24,2011-08-16,8.0
13743.0,2011-09-12,2011-08-24,19.0
13743.0,2011-12-07,2011-09-12,86.0
13744.0,2011-09-05,2011-02-20,197.0
13748.0,2011-04-07,2010-12-01,127.0
13748.0,2011-04-21,2011-04-07,14.0
13748.0,2011-09-05,2011-04-21,137.0
13750.0,2011-02-16,2011-01-07,40.0
13750.0,2011-06-21,2011-02-16,125.0
13750.0,2011-07-22,2011-06-21,31.0
13750.0,2011-10-17,2011-07-22,87.0
13752.0,2011-05-09,2011-04-07,32.0
13752.0,2011-05-15,2011-05-09,6.0
13752.0,2011-06-08,2011-05-15,24.0
13752.0,2011-07-07,2011-06-08,29.0
13752.0,2011-08-07,2011-07-07,31.0
13754.0,2011-07-11,2011-01-26,166.0
13755.0,2011-10-20,2011-10-07,13.0
13755.0,2011-10-21,2011-10-20,1.0
13755.0,2011-11-01,2011-10-21,11.0
13755.0,2011-11-14,2011-11-01,13.0
13755.0,2011-11-21,2011-11-14,7.0
13755.0,2011-11-30,2011-11-21,9.0
13755.0,2011-12-06,2011-11-30,6.0
13756.0,2010-12-14,2010-12-07,7.0
13756.0,2010-12-16,2010-12-14,2.0
13756.0,2011-05-18,2010-12-16,153.0
13756.0,2011-06-09,2011-05-18,22.0
13756.0,2011-07-19,2011-06-09,40.0
13756.0,2011-08-02,2011-07-19,14.0
13756.0,2011-09-07,2011-08-02,36.0
13756.0,2011-10-10,2011-09-07,33.0
13756.0,2011-11-04,2011-10-10,25.0
13756.0,2011-11-17,2011-11-04,13.0
13756.0,2011-12-07,2011-11-17,20.0
13758.0,2010-12-08,2010-12-01,7.0
13758.0,2011-01-09,2010-12-08,32.0
13758.0,2011-04-01,2011-01-09,82.0
13758.0,2011-05-22,2011-04-01,51.0
13758.0,2011-11-01,2011-05-22,163.0
13758.0,2011-11-28,2011-11-01,27.0
13759.0,2011-11-06,2011-09-29,38.0
13760.0,2011-10-16,2011-03-28,202.0
13761.0,2011-10-20,2011-06-13,129.0
13764.0,2011-07-18,2011-01-06,193.0
13764.0,2011-09-30,2011-07-18,74.0
13767.0,2010-12-02,2010-12-01,1.0
13767.0,2010-12-05,2010-12-02,3.0
13767.0,2010-12-10,2010-12-05,5.0
13767.0,2010-12-14,2010-12-10,4.0
13767.0,2010-12-16,2010-12-14,2.0
13767.0,2011-01-05,2010-12-16,20.0
13767.0,2011-01-10,2011-01-05,5.0
13767.0,2011-02-17,2011-01-10,38.0
13767.0,2011-02-22,2011-02-17,5.0
13767.0,2011-02-27,2011-02-22,5.0
13767.0,2011-04-01,2011-02-27,33.0
13767.0,2011-04-04,2011-04-01,3.0
13767.0,2011-04-08,2011-04-04,4.0
13767.0,2011-04-27,2011-04-08,19.0
13767.0,2011-05-10,2011-04-27,13.0
13767.0,2011-05-18,2011-05-10,8.0
13767.0,2011-05-20,2011-05-18,2.0
13767.0,2011-06-26,2011-05-20,37.0
13767.0,2011-06-28,2011-06-26,2.0
13767.0,2011-07-11,2011-06-28,13.0
13767.0,2011-08-04,2011-07-11,24.0
13767.0,2011-08-08,2011-08-04,4.0
13767.0,2011-08-23,2011-08-08,15.0
13767.0,2011-09-13,2011-08-23,21.0
13767.0,2011-09-19,2011-09-13,6.0
13767.0,2011-09-20,2011-09-19,1.0
13767.0,2011-10-10,2011-09-20,20.0
13767.0,2011-11-10,2011-10-10,31.0
13767.0,2011-11-14,2011-11-10,4.0
13767.0,2011-12-07,2011-11-14,23.0
13769.0,2011-01-17,2010-12-07,41.0
13769.0,2011-03-29,2011-01-17,71.0
13769.0,2011-04-18,2011-03-29,20.0
13769.0,2011-05-16,2011-04-18,28.0
13769.0,2011-08-09,2011-05-16,85.0
13769.0,2011-09-08,2011-08-09,30.0
13769.0,2011-11-02,2011-09-08,55.0
13769.0,2011-12-07,2011-11-02,35.0
13771.0,2011-05-24,2011-04-06,48.0
13771.0,2011-10-06,2011-05-24,135.0
13772.0,2011-09-04,2011-04-14,143.0
13772.0,2011-11-06,2011-09-04,63.0
13777.0,2010-12-08,2010-12-01,7.0
13777.0,2010-12-23,2010-12-08,15.0
13777.0,2011-01-14,2010-12-23,22.0
13777.0,2011-02-02,2011-01-14,19.0
13777.0,2011-02-17,2011-02-02,15.0
13777.0,2011-02-24,2011-02-17,7.0
13777.0,2011-03-08,2011-02-24,12.0
13777.0,2011-03-20,2011-03-08,12.0
13777.0,2011-03-29,2011-03-20,9.0
13777.0,2011-04-07,2011-03-29,9.0
13777.0,2011-05-16,2011-04-07,39.0
13777.0,2011-06-03,2011-05-16,18.0
13777.0,2011-06-08,2011-06-03,5.0
13777.0,2011-06-27,2011-06-08,19.0
13777.0,2011-07-13,2011-06-27,16.0
13777.0,2011-08-02,2011-07-13,20.0
13777.0,2011-09-19,2011-08-02,48.0
13777.0,2011-09-22,2011-09-19,3.0
13777.0,2011-09-23,2011-09-22,1.0
13777.0,2011-10-13,2011-09-23,20.0
13777.0,2011-11-15,2011-10-13,33.0
13777.0,2011-12-01,2011-11-15,16.0
13777.0,2011-12-09,2011-12-01,8.0
13780.0,2011-12-02,2011-06-22,163.0
13782.0,2011-04-19,2011-01-16,93.0
13782.0,2011-08-07,2011-04-19,110.0
13782.0,2011-10-02,2011-08-07,56.0
13782.0,2011-10-23,2011-10-02,21.0
13782.0,2011-11-27,2011-10-23,35.0
13784.0,2011-01-31,2011-01-11,20.0
13784.0,2011-02-01,2011-01-31,1.0
13784.0,2011-03-03,2011-02-01,30.0
13784.0,2011-05-05,2011-03-03,63.0
13784.0,2011-06-07,2011-05-05,33.0
13784.0,2011-06-24,2011-06-07,17.0
13784.0,2011-08-18,2011-06-24,55.0
13784.0,2011-09-06,2011-08-18,19.0
13784.0,2011-10-13,2011-09-06,37.0
13784.0,2011-11-30,2011-10-13,48.0
13787.0,2011-09-25,2010-12-10,289.0
13791.0,2011-08-04,2011-06-24,41.0
13792.0,2011-10-04,2011-02-25,221.0
13798.0,2010-12-10,2010-12-02,8.0
13798.0,2011-01-05,2010-12-10,26.0
13798.0,2011-01-07,2011-01-05,2.0
13798.0,2011-01-11,2011-01-07,4.0
13798.0,2011-01-23,2011-01-11,12.0
13798.0,2011-02-08,2011-01-23,16.0
13798.0,2011-02-16,2011-02-08,8.0
13798.0,2011-02-20,2011-02-16,4.0
13798.0,2011-02-25,2011-02-20,5.0
13798.0,2011-03-07,2011-02-25,10.0
13798.0,2011-03-11,2011-03-07,4.0
13798.0,2011-03-20,2011-03-11,9.0
13798.0,2011-03-22,2011-03-20,2.0
13798.0,2011-03-29,2011-03-22,7.0
13798.0,2011-03-30,2011-03-29,1.0
13798.0,2011-04-05,2011-03-30,6.0
13798.0,2011-04-11,2011-04-05,6.0
13798.0,2011-04-18,2011-04-11,7.0
13798.0,2011-04-21,2011-04-18,3.0
13798.0,2011-04-26,2011-04-21,5.0
13798.0,2011-05-04,2011-04-26,8.0
13798.0,2011-05-09,2011-05-04,5.0
13798.0,2011-05-13,2011-05-09,4.0
13798.0,2011-05-18,2011-05-13,5.0
13798.0,2011-05-23,2011-05-18,5.0
13798.0,2011-05-26,2011-05-23,3.0
13798.0,2011-05-27,2011-05-26,1.0
13798.0,2011-06-06,2011-05-27,10.0
13798.0,2011-06-12,2011-06-06,6.0
13798.0,2011-06-20,2011-06-12,8.0
13798.0,2011-06-27,2011-06-20,7.0
13798.0,2011-07-07,2011-06-27,10.0
13798.0,2011-07-19,2011-07-07,12.0
13798.0,2011-08-02,2011-07-19,14.0
13798.0,2011-08-08,2011-08-02,6.0
13798.0,2011-08-24,2011-08-08,16.0
13798.0,2011-09-07,2011-08-24,14.0
13798.0,2011-09-12,2011-09-07,5.0
13798.0,2011-09-14,2011-09-12,2.0
13798.0,2011-09-28,2011-09-14,14.0
13798.0,2011-10-05,2011-09-28,7.0
13798.0,2011-10-07,2011-10-05,2.0
13798.0,2011-10-17,2011-10-07,10.0
13798.0,2011-10-28,2011-10-17,11.0
13798.0,2011-11-04,2011-10-28,7.0
13798.0,2011-11-09,2011-11-04,5.0
13798.0,2011-11-13,2011-11-09,4.0
13798.0,2011-11-22,2011-11-13,9.0
13798.0,2011-11-28,2011-11-22,6.0
13798.0,2011-12-02,2011-11-28,4.0
13798.0,2011-12-07,2011-12-02,5.0
13798.0,2011-12-08,2011-12-07,1.0
13799.0,2011-08-15,2011-02-18,178.0
13802.0,2011-03-30,2011-02-01,57.0
13802.0,2011-07-24,2011-03-30,116.0
13804.0,2011-07-06,2011-02-23,133.0
13804.0,2011-07-21,2011-07-06,15.0
13804.0,2011-09-04,2011-07-21,45.0
13804.0,2011-09-22,2011-09-04,18.0
13804.0,2011-11-09,2011-09-22,48.0
13805.0,2011-10-18,2011-08-02,77.0
13808.0,2011-09-07,2011-09-04,3.0
13808.0,2011-10-05,2011-09-07,28.0
13808.0,2011-10-24,2011-10-05,19.0
13808.0,2011-12-04,2011-10-24,41.0
13810.0,2011-11-11,2011-10-14,28.0
13811.0,2011-04-18,2011-04-14,4.0
13811.0,2011-06-09,2011-04-18,52.0
13812.0,2011-10-06,2011-08-26,41.0
13812.0,2011-10-28,2011-10-06,22.0
13813.0,2011-09-11,2011-07-28,45.0
13813.0,2011-09-30,2011-09-11,19.0
13813.0,2011-10-31,2011-09-30,31.0
13814.0,2011-09-08,2011-07-25,45.0
13815.0,2011-06-20,2011-01-25,146.0
13815.0,2011-11-16,2011-06-20,149.0
13815.0,2011-11-17,2011-11-16,1.0
13816.0,2011-11-16,2011-10-06,41.0
13817.0,2011-11-10,2010-12-23,322.0
13819.0,2011-02-03,2011-01-24,10.0
