CustomerID,订单数,购买商品数,总消费金额,平均订单行金额,平均客单价,首次购买日期,最近购买日期,客户分层
14218.0,1,160,169.48,14.12,169.48,2011-10-28 10:00:00,2011-10-28 10:00:00,低价值客户
14219.0,1,78,89.94,12.85,89.94,2011-12-05 16:23:00,2011-12-05 16:23:00,低价值客户
14220.0,2,272,632.4,30.11,316.2,2010-12-16 18:18:00,2011-04-06 13:23:00,低价值客户
14221.0,9,2191,3432.8,17.79,381.42,2011-01-04 15:33:00,2011-10-28 13:42:00,中价值客户
14222.0,1,607,683.17,16.66,683.17,2011-06-15 16:42:00,2011-06-15 16:42:00,中价值客户
14223.0,3,585,991.13,16.52,330.38,2011-03-20 16:02:00,2011-09-08 13:38:00,中价值客户
14224.0,4,514,1050.12,8.9,262.53,2011-01-23 13:58:00,2011-08-21 13:24:00,中价值客户
14226.0,5,1308,2232.19,33.32,446.44,2011-03-15 15:36:00,2011-11-11 11:34:00,中价值客户
14227.0,10,1820,3350.96,19.15,335.1,2011-02-28 12:27:00,2011-11-13 15:48:00,中价值客户
14229.0,3,610,1547.2,38.68,515.73,2011-01-10 12:03:00,2011-10-19 10:04:00,中价值客户
14231.0,3,409,925.71,18.51,308.57,2011-02-24 11:55:00,2011-06-09 11:05:00,中价值客户
14232.0,5,1941,2048.07,17.81,409.61,2011-03-20 12:44:00,2011-10-28 11:09:00,中价值客户
14233.0,4,680,1462.72,41.79,365.68,2011-01-26 12:43:00,2011-10-21 15:54:00,中价值客户
14234.0,4,963,775.46,4.88,193.87,2011-10-13 13:58:00,2011-11-17 17:53:00,中价值客户
14235.0,5,1959,3144.86,39.81,628.97,2011-03-24 13:23:00,2011-09-25 14:37:00,中价值客户
14236.0,2,310,490.86,32.72,245.43,2010-12-02 18:49:00,2011-09-20 09:13:00,低价值客户
14237.0,1,38,161.0,17.89,161.0,2010-12-01 13:20:00,2010-12-01 13:20:00,低价值客户
14238.0,1,111,146.85,18.36,146.85,2011-01-17 14:40:00,2011-01-17 14:40:00,低价值客户
14239.0,11,993,2380.85,21.26,216.44,2011-01-27 14:45:00,2011-10-27 14:40:00,中价值客户
14240.0,2,418,890.34,21.2,445.17,2011-04-28 11:40:00,2011-11-09 13:45:00,中价值客户
14241.0,1,146,213.7,21.37,213.7,2011-06-09 11:46:00,2011-06-09 11:46:00,低价值客户
14242.0,2,123,280.55,17.53,140.28,2011-01-18 08:53:00,2011-04-19 11:46:00,低价值客户
14243.0,10,1221,2588.77,18.36,258.88,2010-12-09 08:34:00,2011-12-01 11:12:00,中价值客户
14245.0,2,976,1693.45,15.68,846.73,2011-03-21 10:41:00,2011-05-04 08:40:00,中价值客户
14246.0,3,804,1474.06,19.65,491.35,2011-04-08 08:25:00,2011-08-21 11:50:00,中价值客户
14247.0,1,47,136.77,6.84,136.77,2011-03-06 15:21:00,2011-03-06 15:21:00,低价值客户
14248.0,1,102,302.58,37.82,302.58,2011-01-25 14:45:00,2011-01-25 14:45:00,低价值客户
14250.0,3,1200,1904.05,17.15,634.68,2011-09-11 13:44:00,2011-12-02 14:30:00,中价值客户
14251.0,5,1674,2879.7,36.92,575.94,2011-10-13 12:46:00,2011-12-08 08:32:00,中价值客户
14256.0,2,414,969.06,18.28,484.53,2010-12-10 11:44:00,2011-03-24 13:17:00,中价值客户
14257.0,5,1682,3099.72,29.24,619.94,2011-01-25 10:49:00,2011-10-06 16:54:00,中价值客户
14258.0,9,7100,12669.98,114.14,1407.78,2011-01-06 12:18:00,2011-11-30 15:27:00,高价值客户
14259.0,1,68,120.0,24.0,120.0,2011-07-21 10:44:00,2011-07-21 10:44:00,低价值客户
14261.0,2,406,1163.45,22.37,581.73,2011-09-22 10:47:00,2011-10-20 10:04:00,中价值客户
14262.0,8,1645,2618.23,18.31,327.28,2011-04-13 12:23:00,2011-12-01 14:17:00,中价值客户
14264.0,2,70,333.97,19.65,166.99,2011-04-08 12:20:00,2011-07-08 10:20:00,低价值客户
14265.0,2,330,530.18,17.1,265.09,2011-07-14 09:10:00,2011-08-22 13:32:00,低价值客户
14267.0,3,530,1516.24,27.57,505.41,2011-03-24 11:38:00,2011-06-30 10:09:00,中价值客户
14270.0,1,197,492.65,16.99,492.65,2011-01-12 09:33:00,2011-01-12 09:33:00,低价值客户
14271.0,1,88,112.32,11.23,112.32,2011-04-28 12:47:00,2011-04-28 12:47:00,低价值客户
14272.0,2,599,437.96,13.27,218.98,2011-03-30 13:57:00,2011-09-27 10:08:00,低价值客户
14273.0,4,264,559.97,19.31,139.99,2011-04-11 13:24:00,2011-10-19 13:20:00,低价值客户
14276.0,3,744,1119.74,17.5,373.25,2011-02-23 09:38:00,2011-09-02 09:45:00,中价值客户
14277.0,3,1984,4216.2,18.74,1405.4,2011-05-11 13:20:00,2011-11-24 15:01:00,高价值客户
14280.0,1,52,134.04,16.75,134.04,2011-05-27 10:37:00,2011-05-27 10:37:00,低价值客户
14282.0,15,2668,3729.34,23.91,248.62,2010-12-07 12:21:00,2011-12-06 17:04:00,高价值客户
14284.0,2,161,595.25,18.6,297.63,2011-09-14 13:04:00,2011-11-09 08:11:00,低价值客户
14285.0,4,541,1910.01,70.74,477.5,2011-06-16 12:36:00,2011-11-18 14:50:00,中价值客户
14286.0,3,4338,4628.75,16.53,1542.92,2011-04-11 08:16:00,2011-11-16 10:34:00,高价值客户
14287.0,3,261,176.63,19.63,58.88,2011-05-25 11:41:00,2011-12-01 13:25:00,低价值客户
14288.0,1,188,426.6,26.66,426.6,2011-05-10 13:22:00,2011-05-10 13:22:00,低价值客户
14289.0,6,292,911.26,19.39,151.88,2011-02-23 12:33:00,2011-12-01 11:44:00,中价值客户
14290.0,5,915,2314.65,22.92,462.93,2010-12-13 10:24:00,2011-11-28 14:02:00,中价值客户
14291.0,11,2749,3883.25,16.39,353.02,2011-03-09 15:20:00,2011-12-08 10:26:00,高价值客户
14292.0,9,1663,4871.93,48.72,541.33,2011-03-02 08:26:00,2011-12-02 11:50:00,高价值客户
14293.0,4,709,1046.56,17.16,261.64,2010-12-06 10:18:00,2011-12-06 15:17:00,中价值客户
14295.0,1,84,166.2,33.24,166.2,2011-10-30 15:50:00,2011-10-30 15:50:00,低价值客户
14297.0,4,865,1305.33,21.05,326.33,2011-03-10 08:31:00,2011-11-22 09:06:00,中价值客户
14298.0,44,58343,51527.3,31.48,1171.08,2010-12-14 12:59:00,2011-12-01 13:12:00,高价值客户
14299.0,9,2149,3965.62,27.73,440.62,2010-12-09 10:30:00,2011-12-01 16:05:00,高价值客户
14300.0,1,32,43.2,14.4,43.2,2011-11-21 08:57:00,2011-11-21 08:57:00,低价值客户
14301.0,1,606,640.14,49.24,640.14,2011-08-14 15:33:00,2011-08-14 15:33:00,低价值客户
14304.0,1,139,383.45,22.56,383.45,2011-05-01 11:50:00,2011-05-01 11:50:00,低价值客户
14305.0,3,1089,1858.96,17.7,619.65,2011-07-27 14:14:00,2011-09-29 15:29:00,中价值客户
14306.0,2,1075,2093.32,63.43,1046.66,2011-09-15 10:31:00,2011-10-19 13:23:00,中价值客户
14307.0,6,2058,2995.72,16.64,499.29,2010-12-01 11:41:00,2011-09-12 09:38:00,中价值客户
14309.0,9,1633,2352.53,20.11,261.39,2010-12-16 13:05:00,2011-12-01 13:33:00,中价值客户
14311.0,1,146,310.26,15.51,310.26,2011-04-11 10:14:00,2011-04-11 10:14:00,低价值客户
14312.0,6,1012,1611.59,18.52,268.6,2011-01-06 16:35:00,2011-10-24 09:46:00,中价值客户
14314.0,1,296,120.0,15.0,120.0,2011-08-25 10:39:00,2011-08-25 10:39:00,低价值客户
14315.0,6,1021,2481.13,24.57,413.52,2011-03-18 12:59:00,2011-10-26 12:06:00,中价值客户
14317.0,1,255,508.58,21.19,508.58,2011-10-06 10:44:00,2011-10-06 10:44:00,低价值客户
14320.0,2,325,477.79,15.41,238.9,2011-01-11 09:12:00,2011-05-17 09:24:00,低价值客户
14321.0,5,2406,1530.75,12.45,306.15,2011-01-10 11:35:00,2011-11-29 09:47:00,中价值客户
14323.0,2,350,605.06,16.81,302.53,2011-04-15 11:44:00,2011-08-17 11:37:00,低价值客户
14326.0,1,103,183.85,22.98,183.85,2011-04-11 15:04:00,2011-04-11 15:04:00,低价值客户
14327.0,1,139,311.65,25.97,311.65,2011-06-29 13:58:00,2011-06-29 13:58:00,低价值客户
14329.0,7,3095,5014.84,19.36,716.41,2011-01-14 13:42:00,2011-11-22 15:50:00,高价值客户
14331.0,2,252,462.66,16.52,231.33,2011-07-27 15:14:00,2011-08-07 13:17:00,低价值客户
14332.0,3,481,866.31,33.32,288.77,2011-07-15 10:33:00,2011-11-17 11:54:00,中价值客户
14333.0,1,58,415.2,27.68,415.2,2011-10-03 10:38:00,2011-10-03 10:38:00,低价值客户
14334.0,8,1731,2552.21,15.75,319.03,2010-12-16 17:37:00,2011-11-23 10:01:00,中价值客户
14335.0,2,379,468.26,7.43,234.13,2011-09-04 13:07:00,2011-11-23 13:41:00,低价值客户
14336.0,4,1759,1614.91,17.94,403.73,2011-03-08 16:48:00,2011-11-23 11:40:00,中价值客户
14338.0,2,335,588.22,18.97,294.11,2011-05-27 13:30:00,2011-07-01 14:08:00,低价值客户
14339.0,1,168,309.52,22.11,309.52,2011-04-11 11:06:00,2011-04-11 11:06:00,低价值客户
14340.0,1,58,134.7,22.45,134.7,2011-05-05 09:44:00,2011-05-05 09:44:00,低价值客户
14341.0,8,1403,2182.28,16.92,272.79,2011-01-25 13:55:00,2011-10-25 15:48:00,中价值客户
14342.0,4,347,668.56,31.84,167.14,2011-05-13 13:50:00,2011-11-18 13:21:00,低价值客户
14344.0,8,477,889.93,12.53,111.24,2010-12-06 11:58:00,2011-08-04 13:51:00,中价值客户
14345.0,1,50,108.98,18.16,108.98,2011-11-01 09:51:00,2011-11-01 09:51:00,低价值客户
14346.0,2,605,1021.58,17.03,510.79,2011-02-15 13:52:00,2011-08-11 09:47:00,中价值客户
14348.0,1,183,409.57,22.75,409.57,2011-03-24 16:23:00,2011-03-24 16:23:00,低价值客户
14349.0,1,86,133.5,4.31,133.5,2011-11-29 15:39:00,2011-11-29 15:39:00,低价值客户
14350.0,1,183,282.93,15.72,282.93,2011-03-10 14:14:00,2011-03-10 14:14:00,低价值客户
14351.0,1,12,51.0,51.0,51.0,2011-06-28 11:56:00,2011-06-28 11:56:00,低价值客户
14352.0,4,538,1078.96,22.96,269.74,2011-03-11 14:58:00,2011-07-05 15:41:00,中价值客户
14353.0,1,64,90.6,15.1,90.6,2011-05-08 16:06:00,2011-05-08 16:06:00,低价值客户
14354.0,2,210,163.62,18.18,81.81,2011-11-09 15:36:00,2011-12-04 11:32:00,低价值客户
14355.0,1,92,174.4,15.85,174.4,2010-12-09 12:16:00,2010-12-09 12:16:00,低价值客户
14356.0,2,277,701.23,21.25,350.62,2011-09-19 14:43:00,2011-09-21 09:18:00,中价值客户
14357.0,1,148,225.77,5.51,225.77,2011-10-27 16:23:00,2011-10-27 16:23:00,低价值客户
14359.0,3,371,912.18,16.59,304.06,2011-09-13 09:03:00,2011-11-20 13:17:00,中价值客户
14360.0,4,1151,2128.23,18.04,532.06,2011-09-06 11:58:00,2011-11-08 09:12:00,中价值客户
14362.0,1,100,161.2,3.93,161.2,2011-11-17 15:08:00,2011-11-17 15:08:00,低价值客户
14364.0,8,1967,3717.35,53.87,464.67,2011-05-12 12:56:00,2011-08-23 11:01:00,高价值客户
14367.0,16,4438,9261.52,17.67,578.85,2011-03-08 14:12:00,2011-12-01 13:19:00,高价值客户
14368.0,1,36,155.0,19.38,155.0,2011-01-24 09:52:00,2011-01-24 09:52:00,低价值客户
14371.0,1,34,100.5,25.13,100.5,2011-02-17 16:35:00,2011-02-17 16:35:00,低价值客户
14373.0,1,17,76.55,19.14,76.55,2010-12-16 15:40:00,2010-12-16 15:40:00,低价值客户
14375.0,1,194,257.68,3.44,257.68,2011-06-07 13:44:00,2011-06-07 13:44:00,低价值客户
14377.0,2,219,617.05,56.1,308.52,2011-03-22 13:38:00,2011-06-01 13:32:00,低价值客户
14379.0,2,292,348.1,7.57,174.05,2011-02-17 15:03:00,2011-10-26 16:43:00,低价值客户
14381.0,1,146,202.68,3.62,202.68,2011-10-18 17:10:00,2011-10-18 17:10:00,低价值客户
14382.0,1,1237,626.07,4.78,626.07,2011-11-13 16:18:00,2011-11-13 16:18:00,低价值客户
14383.0,3,817,1247.69,21.15,415.9,2011-06-29 10:18:00,2011-11-01 15:53:00,中价值客户
14385.0,3,159,202.11,14.44,67.37,2011-11-16 11:55:00,2011-11-30 15:36:00,低价值客户
14386.0,1,54,142.4,20.34,142.4,2011-02-16 09:45:00,2011-02-16 09:45:00,低价值客户
14387.0,3,819,1770.56,12.65,590.19,2011-08-22 14:13:00,2011-11-07 12:29:00,中价值客户
14388.0,8,1941,3212.84,17.27,401.61,2010-12-02 11:02:00,2011-11-29 13:32:00,中价值客户
14389.0,2,729,1043.46,23.19,521.73,2011-06-02 12:04:00,2011-10-05 15:17:00,中价值客户
14390.0,9,2136,4652.82,16.27,516.98,2010-12-02 11:57:00,2011-11-29 13:49:00,高价值客户
14393.0,1,13,67.95,13.59,67.95,2011-05-05 18:16:00,2011-05-05 18:16:00,低价值客户
14395.0,9,1693,3507.71,10.02,389.75,2010-12-02 18:15:00,2011-12-07 14:34:00,中价值客户
14396.0,2,225,487.99,6.68,244.0,2010-12-03 15:19:00,2011-10-05 16:09:00,低价值客户
14397.0,19,1890,2612.96,30.03,137.52,2011-05-10 12:25:00,2011-12-07 09:22:00,中价值客户
14400.0,1,454,574.7,22.99,574.7,2011-07-13 15:50:00,2011-07-13 15:50:00,低价值客户
14401.0,13,4507,4051.48,22.26,311.65,2010-12-15 09:07:00,2011-12-05 13:30:00,高价值客户
14403.0,4,519,1475.81,73.79,368.95,2011-04-06 14:23:00,2011-08-01 12:57:00,中价值客户
14404.0,6,839,1474.32,14.31,245.72,2010-12-05 16:00:00,2011-11-06 12:30:00,中价值客户
14406.0,1,77,156.75,19.59,156.75,2011-08-12 16:54:00,2011-08-12 16:54:00,低价值客户
14407.0,6,1415,2157.73,29.56,359.62,2011-03-08 11:59:00,2011-08-24 14:02:00,中价值客户
14408.0,7,1616,2606.53,24.36,372.36,2011-03-20 14:41:00,2011-11-29 11:41:00,中价值客户
14409.0,6,1230,2059.45,38.14,343.24,2010-12-06 15:03:00,2011-09-29 18:18:00,中价值客户
14410.0,9,571,1105.07,5.73,122.79,2011-02-07 09:36:00,2011-09-08 15:08:00,中价值客户
14411.0,1,196,1063.0,75.93,1063.0,2011-02-02 10:56:00,2011-02-02 10:56:00,中价值客户
14412.0,2,786,770.03,17.91,385.01,2011-09-28 08:48:00,2011-10-28 10:45:00,中价值客户
14413.0,1,68,122.7,5.33,122.7,2010-12-12 13:37:00,2010-12-12 13:37:00,低价值客户
14414.0,7,2512,1496.98,15.43,213.85,2010-12-16 11:11:00,2011-09-09 12:09:00,中价值客户
14415.0,13,3011,5900.28,10.0,453.87,2010-12-14 13:31:00,2011-12-08 14:38:00,高价值客户
14416.0,2,326,490.22,35.02,245.11,2011-10-28 15:10:00,2011-11-17 15:22:00,低价值客户
14418.0,3,1711,1937.25,15.62,645.75,2011-08-23 17:18:00,2011-12-06 11:39:00,中价值客户
14419.0,6,487,1058.06,5.14,176.34,2010-12-10 10:56:00,2011-11-29 11:22:00,中价值客户
14420.0,1,334,387.52,13.36,387.52,2011-09-01 18:07:00,2011-09-01 18:07:00,低价值客户
14421.0,2,365,813.11,30.12,406.56,2011-05-12 10:49:00,2011-10-13 13:24:00,中价值客户
14422.0,6,2906,4263.64,19.21,710.61,2011-03-17 17:26:00,2011-12-09 11:26:00,高价值客户
14423.0,1,120,265.2,88.4,265.2,2011-05-05 15:12:00,2011-05-05 15:12:00,低价值客户
14424.0,1,48,322.08,322.08,322.08,2011-11-22 11:48:00,2011-11-22 11:48:00,低价值客户
14426.0,10,2699,4481.67,20.01,448.17,2011-01-31 09:51:00,2011-11-16 12:25:00,高价值客户
14427.0,2,228,363.34,21.37,181.67,2011-10-07 09:10:00,2011-10-20 14:23:00,低价值客户
14428.0,5,436,1244.83,8.64,248.97,2011-01-18 16:39:00,2011-12-02 13:17:00,中价值客户
14431.0,1,130,470.36,27.67,470.36,2011-02-10 10:40:00,2011-02-10 10:40:00,低价值客户
14432.0,6,2070,2255.51,5.9,375.92,2011-09-11 14:09:00,2011-11-30 08:04:00,中价值客户
14434.0,6,368,1372.8,114.4,228.8,2011-09-28 15:31:00,2011-11-18 08:56:00,中价值客户
14436.0,1,129,89.06,9.9,89.06,2011-09-02 10:13:00,2011-09-02 10:13:00,低价值客户
14437.0,1,60,63.0,12.6,63.0,2010-12-09 09:27:00,2010-12-09 09:27:00,低价值客户
14438.0,1,82,131.9,14.66,131.9,2011-02-06 14:56:00,2011-02-06 14:56:00,低价值客户
14439.0,1,526,2661.24,83.16,2661.24,2011-01-24 11:39:00,2011-01-24 11:39:00,中价值客户
14440.0,5,588,2357.68,42.87,471.54,2010-12-09 12:49:00,2011-12-01 15:42:00,中价值客户
14441.0,4,446,1712.89,33.59,428.22,2011-03-29 12:01:00,2011-12-09 09:07:00,中价值客户
14442.0,2,482,1589.82,25.24,794.91,2011-01-27 09:33:00,2011-05-19 11:36:00,中价值客户
14443.0,4,938,1420.2,15.27,355.05,2010-12-06 11:03:00,2011-10-17 10:10:00,中价值客户
14446.0,4,933,1039.58,3.55,259.89,2011-04-07 12:10:00,2011-12-09 11:34:00,中价值客户
14447.0,5,571,1163.23,16.62,232.65,2011-03-04 10:49:00,2011-11-21 08:28:00,中价值客户
14448.0,2,104,375.35,18.77,187.68,2010-12-10 17:26:00,2011-11-30 13:50:00,低价值客户
14449.0,4,757,907.1,3.52,226.78,2010-12-02 14:09:00,2011-11-21 12:06:00,中价值客户
14450.0,3,241,483.25,12.08,161.08,2011-01-23 11:53:00,2011-06-12 10:46:00,低价值客户
14451.0,2,389,662.59,6.08,331.3,2011-05-29 12:35:00,2011-10-10 13:38:00,低价值客户
14452.0,2,119,264.44,4.27,132.22,2011-09-07 11:32:00,2011-11-29 12:06:00,低价值客户
14453.0,1,49,119.93,5.45,119.93,2011-06-02 14:15:00,2011-06-02 14:15:00,低价值客户
14456.0,9,2908,3062.4,3.16,340.27,2011-07-20 13:06:00,2011-12-04 13:59:00,中价值客户
14457.0,1,88,113.64,28.41,113.64,2011-02-02 09:39:00,2011-02-02 09:39:00,低价值客户
14459.0,1,760,1837.92,49.67,1837.92,2011-07-07 13:35:00,2011-07-07 13:35:00,中价值客户
14460.0,3,881,434.34,27.15,144.78,2011-02-02 11:55:00,2011-08-21 14:19:00,低价值客户
14461.0,3,766,2103.06,11.68,701.02,2011-03-23 12:15:00,2011-07-14 17:11:00,中价值客户
14462.0,11,964,2004.02,8.35,182.18,2011-01-04 12:45:00,2011-10-04 15:55:00,中价值客户
14463.0,3,179,529.62,88.27,176.54,2011-05-18 14:42:00,2011-09-02 15:20:00,低价值客户
14465.0,3,405,1058.62,8.14,352.87,2011-02-10 12:13:00,2011-04-07 12:38:00,中价值客户
14466.0,7,1006,2272.4,31.56,324.63,2010-12-02 13:36:00,2011-11-10 14:07:00,中价值客户
14467.0,4,278,598.76,6.65,149.69,2011-01-31 12:35:00,2011-11-22 12:48:00,低价值客户
14470.0,2,193,461.19,10.73,230.59,2011-02-25 11:56:00,2011-11-28 10:31:00,低价值客户
14472.0,8,1160,1936.84,6.89,242.1,2010-12-19 14:03:00,2011-08-28 11:01:00,中价值客户
14473.0,2,88,234.34,33.48,117.17,2011-03-02 13:56:00,2011-09-26 15:10:00,低价值客户
14474.0,1,140,547.66,18.88,547.66,2011-10-24 13:26:00,2011-10-24 13:26:00,低价值客户
14475.0,3,447,925.85,22.04,308.62,2011-02-08 10:12:00,2011-09-29 10:46:00,中价值客户
14476.0,1,132,215.7,11.35,215.7,2011-03-27 15:39:00,2011-03-27 15:39:00,低价值客户
14477.0,4,720,1309.6,130.96,327.4,2011-02-15 15:44:00,2011-11-20 11:11:00,中价值客户
14479.0,2,117,316.25,17.57,158.13,2010-12-09 12:59:00,2011-03-31 09:07:00,低价值客户
14480.0,1,143,279.05,21.47,279.05,2011-11-28 16:35:00,2011-11-28 16:35:00,低价值客户
14481.0,2,489,636.51,21.22,318.25,2011-02-25 13:53:00,2011-06-28 10:38:00,低价值客户
14482.0,6,1646,2068.15,14.36,344.69,2011-04-14 16:41:00,2011-11-21 13:14:00,中价值客户
14483.0,1,97,137.1,15.23,137.1,2011-03-03 10:26:00,2011-03-03 10:26:00,低价值客户
14484.0,1,210,321.92,22.99,321.92,2011-10-20 14:11:00,2011-10-20 14:11:00,低价值客户
14485.0,1,71,165.75,3.53,165.75,2011-11-01 12:25:00,2011-11-01 12:25:00,低价值客户
14487.0,6,735,1196.33,8.31,199.39,2010-12-06 13:22:00,2011-11-13 12:17:00,中价值客户
14488.0,1,799,1064.28,23.14,1064.28,2011-10-03 09:30:00,2011-10-03 09:30:00,中价值客户
14489.0,1,299,463.38,15.45,463.38,2011-05-16 14:51:00,2011-05-16 14:51:00,低价值客户
14491.0,2,139,340.93,20.05,170.47,2010-12-02 12:10:00,2011-06-17 15:22:00,低价值客户
14493.0,5,1285,2383.24,19.86,476.65,2011-07-07 16:59:00,2011-12-02 16:14:00,中价值客户
14494.0,1,92,139.56,19.94,139.56,2011-11-14 09:21:00,2011-11-14 09:21:00,低价值客户
14495.0,2,62,123.8,20.63,61.9,2011-08-10 14:13:00,2011-10-20 12:28:00,低价值客户
14496.0,2,159,538.81,28.36,269.41,2010-12-01 15:35:00,2011-02-01 09:01:00,低价值客户
14497.0,1,235,475.37,16.39,475.37,2011-02-03 17:01:00,2011-02-03 17:01:00,低价值客户
14498.0,5,1098,1957.32,10.14,391.46,2010-12-13 11:29:00,2011-10-28 12:09:00,中价值客户
14499.0,3,501,815.32,4.2,271.77,2011-03-06 11:55:00,2011-11-13 13:01:00,中价值客户
14500.0,3,117,356.85,50.98,118.95,2011-06-03 10:08:00,2011-09-12 16:45:00,低价值客户
14501.0,2,161,251.21,25.12,125.61,2011-01-24 10:43:00,2011-06-09 12:02:00,低价值客户
14502.0,11,1498,2470.67,3.96,224.61,2011-01-30 15:52:00,2011-11-20 11:50:00,中价值客户
14503.0,6,2004,3543.26,21.61,590.54,2011-06-14 10:00:00,2011-12-06 13:30:00,中价值客户
14504.0,4,308,673.26,6.29,168.31,2011-03-06 14:38:00,2011-10-23 16:00:00,中价值客户
14505.0,8,2759,5905.64,7.39,738.21,2010-12-12 16:14:00,2011-11-22 15:45:00,高价值客户
14506.0,5,730,2012.17,6.37,402.43,2010-12-05 14:25:00,2011-11-22 13:02:00,中价值客户
14507.0,6,600,1383.18,14.41,230.53,2011-03-08 17:23:00,2011-11-16 12:21:00,中价值客户
14508.0,2,131,276.42,4.85,138.21,2011-09-11 11:29:00,2011-11-17 19:48:00,低价值客户
14511.0,5,784,1314.81,19.34,262.96,2011-07-29 12:13:00,2011-11-28 17:05:00,中价值客户
14512.0,2,122,275.28,11.97,137.64,2011-04-21 19:05:00,2011-06-05 12:39:00,低价值客户
14513.0,3,361,455.59,37.97,151.86,2011-02-24 09:36:00,2011-08-31 11:25:00,低价值客户
14514.0,3,589,1055.35,14.46,351.78,2011-01-12 15:22:00,2011-10-09 16:05:00,中价值客户
14515.0,6,1134,2102.09,20.81,350.35,2011-05-05 12:13:00,2011-11-22 11:37:00,中价值客户
14517.0,2,91,330.45,18.36,165.22,2011-07-21 11:42:00,2011-11-06 14:20:00,低价值客户
14518.0,1,278,174.37,10.9,174.37,2011-10-06 14:43:00,2011-10-06 14:43:00,低价值客户
14520.0,2,146,270.6,67.65,135.3,2011-02-22 09:15:00,2011-12-08 09:46:00,低价值客户
14522.0,4,525,974.54,57.33,243.63,2011-05-25 16:01:00,2011-11-15 13:24:00,中价值客户
14523.0,1,251,241.09,20.09,241.09,2011-08-23 13:13:00,2011-08-23 13:13:00,低价值客户
14524.0,9,676,1867.68,9.2,207.52,2010-12-14 11:01:00,2011-11-08 12:29:00,中价值客户
14525.0,9,2696,4332.2,14.89,481.36,2010-12-13 17:40:00,2011-11-20 11:37:00,高价值客户
14527.0,55,2089,8508.82,8.75,154.71,2010-12-05 13:17:00,2011-12-07 12:19:00,高价值客户
14528.0,1,278,364.22,20.23,364.22,2011-11-02 17:09:00,2011-11-02 17:09:00,低价值客户
14529.0,3,348,620.04,2.71,206.68,2011-08-21 14:10:00,2011-10-10 15:27:00,低价值客户
14530.0,6,1410,2925.91,13.55,487.65,2011-02-16 10:47:00,2011-11-14 10:38:00,中价值客户
14532.0,4,284,932.85,14.58,233.21,2010-12-22 13:48:00,2011-04-17 13:05:00,中价值客户
14533.0,7,4019,1949.72,31.45,278.53,2010-12-22 11:07:00,2011-11-15 12:05:00,中价值客户
14534.0,18,2047,4447.05,8.57,247.06,2011-01-25 12:33:00,2011-12-07 12:19:00,高价值客户
14535.0,3,1831,2864.19,8.68,954.73,2011-04-05 12:50:00,2011-10-10 15:39:00,中价值客户
14536.0,1,40,171.8,9.04,171.8,2011-03-25 12:21:00,2011-03-25 12:21:00,低价值客户
14537.0,1,120,355.56,35.56,355.56,2011-10-13 10:54:00,2011-10-13 10:54:00,低价值客户
14538.0,2,155,388.25,20.43,194.13,2011-03-28 14:57:00,2011-10-06 10:31:00,低价值客户
14539.0,2,428,537.48,16.8,268.74,2011-10-26 12:03:00,2011-11-24 09:50:00,低价值客户
14540.0,3,421,996.26,13.11,332.09,2011-02-03 15:02:00,2011-11-30 10:15:00,中价值客户
14541.0,8,647,1461.65,13.17,182.71,2011-01-24 14:16:00,2011-10-12 10:08:00,中价值客户
14542.0,1,19,103.25,20.65,103.25,2011-06-07 08:19:00,2011-06-07 08:19:00,低价值客户
